id,file,date,origin,source_url,repo,ai_model,temperature,top_p,actors,num_of_participats,title,num_of_alt,num_of_opt,num_of_loop
101,seq\00101_seq.puml,2022-07-07,github,https://raw.githubusercontent.com/VNG-Realisatie/nlx/1cf908a6ecc8a63232b103613ae24b78390736a7/technical-docs/sequence-diagrams/data-delegation-offer-service.puml,VNG-Realisatie/nlx,,0,0,1,10,,0,0,0
102,seq\00102_seq.puml,2023-05-29,github,https://raw.githubusercontent.com/MarceloAgustinOrigoniGuillaume/Algo3_TP2_1C2023/1693a842c38c7df880b5270be952ebb2e26ae6bd/diagrams/sequences/propuestasMarcelo/anterior/inicializacion.puml,MarceloAgustinOrigoniGuillaume/Algo3_TP2_1C2023,,0,0,1,4,,0,0,0
103,seq\00103_seq.puml,2024-06-07,github,https://raw.githubusercontent.com/Departamento-de-Engenharia-Informatica/lei-24-s2-1dmdn-g134/c94816307cc3506828074a7cd01b93247b144e5e/docs/sprintC/us026/03.design/puml/us026-sequence-diagram-split6-select-vehicle.puml,Departamento-de-Engenharia-Informatica/lei-24-s2-1dmdn-g134,,0,0,1,5,,0,0,1
104,seq\00104_seq.puml,2025-01-11,github,https://raw.githubusercontent.com/it-incubator/samuraiDB/28dcff65be40d06be7709b854babfaf320057e14/uml/comon-db-logic-sequence.puml,it-incubator/samuraiDB,,0,0,1,5,,0,0,0
105,seq\00105_seq.puml,,github,https://raw.githubusercontent.com/FISCO-BCOS/hackathon/d4095a82f124c5ba7d030276bf476442ba880d54/2022-shenzhen-FinTechathon/NanshanBeauty/Projects/docs/%E6%97%B6%E5%BA%8F%E5%9B%BE/%E7%A7%AF%E5%88%86%E6%B5%81%E8%BD%AC.puml,FISCO-BCOS/hackathon,,0,0,1,6,积分流转,3,0,0
106,seq\00106_seq.puml,2024-10-25,github,https://raw.githubusercontent.com/OmniOneID/did-doc-architecture/f29c5d99823741805b0b7c06bd3e923fe75c9a79/docs/sequence/detailed/P220_revoke_vc.puml,OmniOneID/did-doc-architecture,,0,0,1,6,,0,4,0
107,seq\00107_seq.puml,2024-02-08,github,https://raw.githubusercontent.com/9elmaz9/Java_Fundamentals/604a3f0dd8a54f35bff5e099af8ab0a90435d6ba/BibliotheekSysteem/src/main/java/AnalysisLibrarySystem/SeaquenceUseCase/user/Subscription_Sequence.puml,9elmaz9/Java_Fundamentals,,0,0,2,5,,2,0,0
108,seq\00108_seq.puml,2024-07-23,github,https://raw.githubusercontent.com/peiyuncai/restaurant_api/a2fe4b8a1492315de10eb1d3335aeef563848458/diagrams/query_order_sequence_diagram.puml,peiyuncai/restaurant_api,,0,0,1,4,,1,0,0
109,seq\00109_seq.puml,2024-04-25,github,https://raw.githubusercontent.com/cnorellanan/demo-user/a8cb1b44051290992df65f3975af5198b9a51670/uml/sequence-signUp.puml,cnorellanan/demo-user,,0,0,1,5,,1,0,0
110,seq\00110_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1515_datahub_30.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
111,seq\00111_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2370_archivesspace_40.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,3,,1,0,0
112,seq\00112_seq.puml,2025-04-02,github,https://raw.githubusercontent.com/shitcoderskpi/brainstorm/abda6357e712cbc8eb0d569541c476ef6cbcb77a/doc/session.puml,shitcoderskpi/brainstorm,,0,0,1,4,,1,0,1
113,seq\00113_seq.puml,,github,https://raw.githubusercontent.com/mascenso/isep-sem4-lapr4/2f270fe475cdc0c620b353536b44d867d6990b9c/docs/SPRINT%20C/US2009%20-%20Take%20a%20Automatic%20Exam/sd-2009.puml,mascenso/isep-sem4-lapr4,,0,0,1,7,,0,0,0
114,seq\00114_seq.puml,,github,https://raw.githubusercontent.com/ZavSan95/EduMatch/f5049605e4bad29ce2c1063919ada40aca130123/CASOS%20DE%20USO/PROFESOR/CU-0024/DSEC-0024.puml,ZavSan95/EduMatch,,0,0,1,5,,1,0,0
115,seq\00115_seq.puml,2025-01-28,github,https://raw.githubusercontent.com/microsoft/all-things-azure/27ade40fb479f9663b431910dd96d377043089b9/project-stormbreaker/assets/sequence-task-deletion.puml,microsoft/all-things-azure,,0,0,1,8,Task Deletion,0,0,0
116,seq\00116_seq.puml,2024-06-04,github,https://raw.githubusercontent.com/yasenstar/PlantUML_in_Action/7c0e21d84a2bd7f25419c848ac0153c4567e2ac5/01_sequence_diagram/01.31-01.37/01_32-3.puml,yasenstar/PlantUML_in_Action,,0,0,1,8,Steoeotype (disabled) and Spotted Characters,0,0,0
117,seq\00117_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1557_mis_5.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,1,0,0
118,seq\00118_seq.puml,2016-02-29,github,https://raw.githubusercontent.com/fp7-netide/Engine/9b7319df9764998d7d98afda558aafb79c3e001f/core/doc/newspec.puml,fp7-netide/Engine,,0,0,1,7,,0,0,0
119,seq\00119_seq.puml,2025-04-11,github,https://raw.githubusercontent.com/osok/agent-patterns/2b467bb3e0fbca14a868624603b129afd4492977/uml/rewoo/rewoo_sequence_simplified.puml,osok/agent-patterns,,0,0,1,6,,0,0,1
120,seq\00120_seq.puml,2021-11-14,github,https://raw.githubusercontent.com/MiguelJordans/LAPR3/d95c6e5dc9ceae50a9e22c717d7b11c0b6461453/Docs/Sprint%201/US107/US107_SSD.puml,MiguelJordans/LAPR3,,0,0,1,2,,0,0,0
121,seq\00121_seq.puml,2022-06-17,github,https://raw.githubusercontent.com/rebekaburnett/docu-test/8da9de4d229c6877ad713b4478faaf24b9bae35e/docs/images/userinfo-direct.puml,rebekaburnett/docu-test,,0,0,0,4,,0,0,0
122,seq\00122_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0366_culrepo_3.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
123,seq\00123_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2230_cask_17.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
124,seq\00124_seq.puml,2024-06-07,github,https://raw.githubusercontent.com/aflasso/final-fizzBuzz-project/7c64e1fb93009e640ed510784dba30e4561dd49a/data_server_proyect/diagramas/secuencia.puml,aflasso/final-fizzBuzz-project,,0,0,1,4,,1,0,0
125,seq\00125_seq.puml,2023-07-17,github,https://raw.githubusercontent.com/pods-media/pods-1155/f068c5fafb5e57ee95cce4acc00d9000bf9038ab/uml/deployment.puml,pods-media/pods-1155,,0,0,3,10,,0,0,0
126,seq\00126_seq.puml,2024-05-05,github,https://raw.githubusercontent.com/ironmi/sem4pi-23-24-2dj2/79d0c42b9413b937f8453c7124306bc47155d82b/docs/SprintB/us1005/SD/SD.puml,ironmi/sem4pi-23-24-2dj2,,0,0,1,5,,0,0,0
127,seq\00127_seq.puml,2021-03-23,github,https://raw.githubusercontent.com/Davincii254/Stroom/82ccfe226d4f2630c8912d60124327c7f8fc4bbc/stroom-proxy/stroom-proxy-app/doc/repo-scanner-sequence.puml,Davincii254/Stroom,,0,0,1,5,Scan Proxy Repo,0,0,0
128,seq\00128_seq.puml,2025-01-10,github,https://raw.githubusercontent.com/Kuuro57/SAE_Dev_App/24d1ac843d788e48d47c69d78ed69486d96b9e38/documents/fonctionnalites/IT1/display_attributes_sequence.puml,Kuuro57/SAE_Dev_App,,0,0,1,3,,0,0,0
129,seq\00129_seq.puml,2025-04-06,github,https://raw.githubusercontent.com/backend-developers-ltd/ComputeHorde/14838e1bbc6fcea3bbc3b1f3820acb1b17a8eb56/docs/streaming_organic_job_no_volumes.puml,backend-developers-ltd/ComputeHorde,,0,0,0,7,,0,4,1
130,seq\00130_seq.puml,,github,https://raw.githubusercontent.com/EdCanCe/WorkCells/5ddf6ba024ae19c1ba6919a49a98a81df5104b4c/diagrams/Casos%20de%20Uso/mundo%20req%20fun/Diagramas%20secuencia/CU06.puml,EdCanCe/WorkCells,,0,0,1,9,,3,0,0
131,seq\00131_seq.puml,2024-10-07,github,https://raw.githubusercontent.com/GEVIC21/Soutenance_documents/8b11e70f30c206bf8368b1414fffe163b7208b0d/DiagramSequence.puml,GEVIC21/Soutenance_documents,,0,0,1,6,,1,0,0
132,seq\00132_seq.puml,2024-08-08,github,https://raw.githubusercontent.com/9elmaz9/keep_in_touch/c025d690f770264f3c679fec65f59c3ef43e1be6/diagrams/Sequence/create_an_ebent.puml,9elmaz9/keep_in_touch,,0,0,1,4,,1,0,0
133,seq\00133_seq.puml,2023-12-05,github,https://raw.githubusercontent.com/usedtothink/translation-tracker/4e85992ff1ab8a0aebcab473dc4e8249c5adfb15/resources/GetTranslationCase-Sequence.puml,usedtothink/translation-tracker,,0,0,1,5,,2,0,0
134,seq\00134_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1386_rdadmp_53.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
135,seq\00135_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1743_planningpoker_23.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
136,seq\00136_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1637_racdam_17.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,8,,1,0,0
137,seq\00137_seq.puml,,github,https://raw.githubusercontent.com/vanquang2002/server/6abeea7edf103062aa6d7ee1ece1e818507c3cf5/ClassDiagram/Admin/Update%20information%20of%20receptionist.puml,vanquang2002/server,,0,0,1,7,,0,0,0
138,seq\00138_seq.puml,2023-03-14,github,https://raw.githubusercontent.com/Dongthinh2001/Project2/c63b75ff45434ad51ec8ecca6d363102c14ad130/plantuml/doimatkhau.puml,Dongthinh2001/Project2,,0,0,1,5,,0,0,0
139,seq\00139_seq.puml,2020-04-21,github,https://raw.githubusercontent.com/w3c/src/49fde67360692fa2eb51c63c9df0e16943ee91de/alt-ret-rec.puml,w3c/src,,0,0,1,8,Returning Recognized Consumer,0,0,0
140,seq\00140_seq.puml,2024-12-01,github,https://raw.githubusercontent.com/vavrepav/vav0256_vis_project/f870f57f08df29797a8c95ab30d57119f0d03717/MailManagement_vav0256/Sequence3.puml,vavrepav/vav0256_vis_project,,0,0,1,7,,0,0,0
141,seq\00141_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0339_nsf_49.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
142,seq\00142_seq.puml,2025-03-06,github,https://raw.githubusercontent.com/department-of-veterans-affairs/va.gov-team/075b998e383142d5f36d5be380f7b46063b79666/products/accredited-representative-facing/engineering/pilot-sequence-diagram.puml,department-of-veterans-affairs/va.gov-team,,0,0,1,5,,1,0,0
143,seq\00143_seq.puml,2024-11-19,github,https://raw.githubusercontent.com/openshift/enhancements/995b620cb04c030bf62c908e188472fe7031a704/enhancements/cert-manager/istio-csr-delete.puml,openshift/enhancements,,0,0,1,3,,0,0,0
144,seq\00144_seq.puml,,github,https://raw.githubusercontent.com/Pedromaia26/LAPR4-ISEP/e9efab52e662aaab520725f20861144cd90919e2/Documenta%C3%A7%C3%A3o/1201276/US1001/US1001_SSD.puml,Pedromaia26/LAPR4-ISEP,,0,0,1,2,,0,0,0
145,seq\00145_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2241_cask_28.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,0,0,0
146,seq\00146_seq.puml,2023-10-29,github,https://raw.githubusercontent.com/Pedro-Teixeira-1211184/SEM_5_PI_2023-2024/1ae9683810cb163a35949cd22e357641116973b1/wiki/diagramas/nivel1/UC310.puml,Pedro-Teixeira-1211184/SEM_5_PI_2023-2024,,0,0,1,2,,0,0,0
147,seq\00147_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1609_mis_57.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,0,0,0
148,seq\00148_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/0953_Library_Management_System_64.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
149,seq\00149_seq.puml,2024-11-12,github,https://raw.githubusercontent.com/vlad2580/Mentorlik/1ae13596ec870aad655b7e6af7fc1ecec01d5265/docs/diagrams/Mentorlik_Registration_SequenceDiagram.puml,vlad2580/Mentorlik,,0,0,1,5,,2,0,0
150,seq\00150_seq.puml,,github,https://raw.githubusercontent.com/EdCanCe/WorkCells/5ddf6ba024ae19c1ba6919a49a98a81df5104b4c/diagrams/Casos%20de%20Uso/manu%20req%20fun/diagramas%20de%20secuencia/colaborador%20modifica%20soli%20vac.puml,EdCanCe/WorkCells,,0,0,1,6,,0,0,0
151,seq\00151_seq.puml,2025-04-22,github,https://raw.githubusercontent.com/mrapaul/cqap/32ffbed3a1c7af42ca043c595288d4cd4a48c102/wiki/tech_open_erp_review_to_tech_completed.puml,mrapaul/cqap,,0,0,1,5,,2,0,0
152,seq\00152_seq.puml,2024-05-24,github,https://raw.githubusercontent.com/marcoferreira37/Jobs4U/e0a4bccc7328c2af165d912f7cc4aa612d95b405/docs/sprintB/1011/puml/1011-system-sequence-diagram.puml,marcoferreira37/Jobs4U,,0,0,1,2,,0,0,0
153,seq\00153_seq.puml,,github,https://raw.githubusercontent.com/zwdcdu/is_analysis/4498348f38af631a112e73bcbbc11f858d9e7ba5/docs/github%E5%AE%9E%E9%AA%8C%E5%87%86%E5%A4%87.puml,zwdcdu/is_analysis,,0,0,1,5,,0,0,0
154,seq\00154_seq.puml,2025-03-02,github,https://raw.githubusercontent.com/LeongWZ/peggle-clone/8bbafefde829ff0982df05ee2aca3f737b1f3772/docs/plantuml/BallMovementSequenceDiagram.puml,LeongWZ/peggle-clone,,0,0,1,5,,0,1,0
155,seq\00155_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1801_Restaurant_Management_System_28.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
156,seq\00156_seq.puml,2022-09-14,github,https://raw.githubusercontent.com/madajaju/sabr/192dfe987714acddc0fe796a30d741648e2c8514/docs/sabr/diml/sabm/userinteraction.puml,madajaju/sabr,,0,0,1,4,,0,0,0
157,seq\00157_seq.puml,2024-01-17,github,https://raw.githubusercontent.com/Xorok/swen-mtcg/9f88a851bb6a34976c8738a6598879375a538b85/uml/battle_sequence.puml,Xorok/swen-mtcg,,0,0,0,6,,0,0,0
158,seq\00158_seq.puml,2024-02-17,github,https://raw.githubusercontent.com/nhjschulz/cfsm/123ec2a3a66f57c3da6c4a5cbf359e048ba782c1/examples/UnoBlink/doc/BlinkSetup.puml,nhjschulz/cfsm,,0,0,0,6,,0,0,0
159,seq\00159_seq.puml,2025-03-26,github,https://raw.githubusercontent.com/mrpedro567/fabric-besu-relay/da9d6920f975af149ee43e07acc66d3189a91ab2/cacti/packages/cactus-plugin-ledger-connector-polkadot/docs/architecture/run-transaction-endpoint-transact.puml,mrpedro567/fabric-besu-relay,,0,0,1,2,Hyperledger Cactus\nSequence Diagram\nRun Transaction Endpoint\ntransact() method,1,0,0
160,seq\00160_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1966_Restaurant_Management_System_193.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,0,0,0
161,seq\00161_seq.puml,2016-03-17,github,https://raw.githubusercontent.com/freeuni-sdp/lab-uml-2016/adc3b970a043aa3ae894860cbb568859ffc89406/TemplateMethod/uml/SequenceDiagram.puml,freeuni-sdp/lab-uml-2016,,0,0,1,6,Template Method,0,0,0
162,seq\00162_seq.puml,2023-10-29,github,https://raw.githubusercontent.com/Pedro-Teixeira-1211184/SEM_5_PI_2023-2024/1ae9683810cb163a35949cd22e357641116973b1/wiki/diagramas/nivel1/UC350.puml,Pedro-Teixeira-1211184/SEM_5_PI_2023-2024,,0,0,1,2,,0,0,0
163,seq\00163_seq.puml,2023-11-14,github,https://raw.githubusercontent.com/amaliejvik/it1901-project-pacman/3bd64eb57a64f233c0f5fa97c51cf559a8509034/pacMan-application/docs/diagrams/release3/sequence_local.puml,amaliejvik/it1901-project-pacman,,0,0,1,8,,0,0,0
164,seq\00164_seq.puml,2024-08-09,github,https://raw.githubusercontent.com/Hanagami3/eindProjectAnalyse/cdc1dcf6ecaeb37d065f4d2b208bc236092ade62/analyse/sequence/sequence-createComment.puml,Hanagami3/eindProjectAnalyse,,0,0,1,6,,2,0,0
165,seq\00165_seq.puml,2022-07-16,github,https://raw.githubusercontent.com/madajaju/edgemere/f44013f984ea1b16e738873392526cbc3841ec93/docs/edgemere/cpl/userinteraction.puml,madajaju/edgemere,,0,0,1,4,,0,0,0
166,seq\00166_seq.puml,2025-01-30,github,https://raw.githubusercontent.com/xian421/Cinephoria/e6592414f6f00bface1ed61a23b578cfaa8f03e3/kasse-diagramme/sequenzSortierenProdukt.puml,xian421/Cinephoria,,0,0,1,4,,0,0,0
167,seq\00167_seq.puml,2024-06-25,github,https://raw.githubusercontent.com/BrunoSena97/ibrain_challenge/3204c2970e75a15873e0a8c9f287aa7b3a54ef62/RESOURCES/REAL-WORLD-EXAMPLE/PRODUCT/PVP/MVP/PlantUML/US4.5.puml,BrunoSena97/ibrain_challenge,,0,0,1,2,,0,0,0
168,seq\00168_seq.puml,2021-12-15,github,https://raw.githubusercontent.com/pantherprotocol/panther-core/746ecded459c32815f0cd5ed492bc7ef7f43a31b/docs/zStaking.staking-rewards.puml,pantherprotocol/panther-core,,0,0,3,9,**zStaking: Staking**,0,0,0
169,seq\00169_seq.puml,2023-12-21,github,https://raw.githubusercontent.com/ruben1132/PI5_23-24/6ac272d54e75d3a41b4bd6bbd091693d63c7d74e/docs/SprintC/nivel1/N1_US150.puml,ruben1132/PI5_23-24,,0,0,1,2,,1,0,0
170,seq\00170_seq.puml,2024-10-10,github,https://raw.githubusercontent.com/kat-ash59/GameOfObjects/736f93db5bb9266a9e3a6b9af11e8f580d5d42ed/mvp.puml,kat-ash59/GameOfObjects,,0,0,1,4,,1,0,0
171,seq\00171_seq.puml,2024-07-17,github,https://raw.githubusercontent.com/openshift/dpu-operator/d1dd0f1048f625b97922f366b05e8712a214471d/doc/cluster_admin.puml,openshift/dpu-operator,,0,0,1,7,,0,0,0
172,seq\00172_seq.puml,2021-11-12,github,https://raw.githubusercontent.com/kristiania-pgr203-2021/pgr203-exam-Velpre/e3cab2932b5ccfcfe2f252bcd8e26269b59a6298/doc/httpServer.puml,kristiania-pgr203-2021/pgr203-exam-Velpre,,0,0,1,7,,0,0,0
173,seq\00173_seq.puml,2024-08-11,github,https://raw.githubusercontent.com/trunglearn/PerfumeShop/f901d3c23b8c86e4f278ec4c41c1d080e90d2396/packages/common/uml/customer/orderinfomation.puml,trunglearn/PerfumeShop,,0,0,1,5,,0,0,0
174,seq\00174_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2107_Restaurant_Management_System_334.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,4,,1,0,0
175,seq\00175_seq.puml,2024-07-20,github,https://raw.githubusercontent.com/nek8082/spring-boot-expense-tracker/c923f56aea79dd0eb44272cfe7b0b803a83c05d4/doc/rest/EditBalanceController.puml,nek8082/spring-boot-expense-tracker,,0,0,1,5,,1,0,0
176,seq\00176_seq.puml,2024-01-17,github,https://raw.githubusercontent.com/igor-baiborodine/event-driven-architecture-in-golang-workshop/54af8db96b60c0241bfd44fdc26659774f8a01f8/Chapter06/docs/Diagrams/read_after_write.puml,igor-baiborodine/event-driven-architecture-in-golang-workshop,,0,0,1,4,,0,0,0
177,seq\00177_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1583_mis_31.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,6,,2,0,0
178,seq\00178_seq.puml,,github,https://raw.githubusercontent.com/vanquang2002/server/6abeea7edf103062aa6d7ee1ece1e818507c3cf5/ClassDiagram/Admin/Delete%20other%20services.puml,vanquang2002/server,,0,0,1,7,,0,0,0
179,seq\00179_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/2226_cask_13.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,5,,1,0,0
180,seq\00180_seq.puml,2021-05-09,github,https://raw.githubusercontent.com/GradedJestRisk/js-training/216f699feffbd3bf7e8e810ba2aaeb57baeb5b57/node/persistence/db/orm/overview.puml,GradedJestRisk/js-training,,0,0,1,7,,0,0,0
181,seq\00181_seq.puml,2021-03-09,github,https://raw.githubusercontent.com/Eniserdol/quiz-project/6ca2b6724572baf5b7477e91858998eabefc4159/backend/diagrams/sequence.puml,Eniserdol/quiz-project,,0,0,1,4,,0,0,0
182,seq\00182_seq.puml,2023-07-23,github,https://raw.githubusercontent.com/ph20/youtube-dl-service/20a474813330215eb329da276eed51c7390e590e/UML_SEQUENCE.puml,ph20/youtube-dl-service,,0,0,1,6,,0,0,0
183,seq\00183_seq.puml,2024-08-18,github,https://raw.githubusercontent.com/marianciuc/streaming-service-app/397f531b9d8cb68c64048c59d458bb1eb0fe973f/diagrams/API/ff.puml,marianciuc/streaming-service-app,,0,0,1,5,,4,0,0
184,seq\00184_seq.puml,2021-11-09,github,https://raw.githubusercontent.com/kiva/indy-diem/c015a44b15886a2a039c3b7768cf03a6295c134e/docs/flow.puml,kiva/indy-diem,,0,0,0,14,,0,0,0
185,seq\00185_seq.puml,2023-07-19,github,https://raw.githubusercontent.com/gematik/api-kim/eddf625807846385f9d1e6e90854ffd05b7cb36c/src/plantuml/Fachdienst/Seq_acc_anwendungskennzeichen.puml,gematik/api-kim,,0,0,1,3,,0,1,0
186,seq\00186_seq.puml,2018-09-07,github,https://raw.githubusercontent.com/CAADE/edgeville/6a3dc4791c9adf4915dc38aed3a04d1f1ef4ad65/docs/UseCases/Manage-Security/Establish-Root-of-Trust.puml,CAADE/edgeville,,0,0,0,4,,0,0,0
187,seq\00187_seq.puml,2024-11-15,github,https://raw.githubusercontent.com/jay-thambi/Soen342-Project/2b209baa1b231608be5f430dfb1673070f75898d/iteration2/PUML%20CODE/Instructor_ManageOfferings.puml,jay-thambi/Soen342-Project,,0,0,1,5,,3,0,0
188,seq\00188_seq.puml,2025-01-29,github,https://raw.githubusercontent.com/RyanGolpayegani/US2SD_Benchmark/a011ff8836936584d7d16493addac0c2479f7b24/Benchmark/PUML/1587_mis_35.puml,RyanGolpayegani/US2SD_Benchmark,,0,0,1,8,,0,0,0
189,seq\00189_seq.puml,2021-12-08,github,https://raw.githubusercontent.com/pkkemp/slack-go-demo/c920c5950cfe11113b13ae096e462bf5e576e7d6/controllers/slashCommandController.puml,pkkemp/slack-go-demo,,0,0,1,3,,0,0,0
190,seq\00190_seq.puml,2018-09-07,github,https://raw.githubusercontent.com/CAADE/edgeville/6a3dc4791c9adf4915dc38aed3a04d1f1ef4ad65/docs/UseCases/Manage-Security/Protect-the-Platform.puml,CAADE/edgeville,,0,0,0,4,,0,0,0
191,seq\00191_seq.puml,2025-03-08,github,https://raw.githubusercontent.com/vietviet08/cnpm-diagram/67c8a841d75197e7ad61e8eb419440c22967b536/sequence/sequence-manage-profile.puml,vietviet08/cnpm-diagram,,0,0,1,3,,0,0,0
192,seq\00192_seq.puml,2024-12-10,github,https://raw.githubusercontent.com/vanquang2002/server_ver1/2e57de48798a06f11906bd8ff6cacb6d29572b36/ClassDiagram/Sequence_Customers/updateAdmin.puml,vanquang2002/server_ver1,,0,0,1,7,,0,0,0
193,seq\00193_seq.puml,2022-02-10,github,https://raw.githubusercontent.com/BloomTechBackend/bd-team-project-crypto-wizards/ad38eb7c32d4bf1e24d27069cdc6fe75eaa9a1ad/resources/Register_SD.puml,BloomTechBackend/bd-team-project-crypto-wizards,,0,0,1,4,Register,0,0,0
